2018,2019,2020,2021,2022,2023,zipcode
136812.0,136863.0,144258.0,155208.0,162734.0,176698.0,1983
109712.0,128056.0,142734.0,154375.0,181982.0,187652.0,1984
138403.0,149167.0,151500.0,164250.0,181125.0,189048.0,1985
99569.0,101477.0,103258.0,109042.0,116152.0,120966.0,2019
105371.0,105919.0,107442.0,118814.0,130134.0,128341.0,2021
132204.0,145679.0,141036.0,156689.0,178013.0,187060.0,2025
96868.0,100680.0,101730.0,108047.0,118877.0,124375.0,2026
224784.0,250000.0,250000.0,250000.0,250000.0,250000.0,2030
130109.0,155474.0,158065.0,161292.0,170174.0,180100.0,2032
98374.0,96062.0,92978.0,95410.0,104350.0,108559.0,2035
115355.0,122607.0,118193.0,127608.0,138062.0,142788.0,2038
133596.0,142435.0,147520.0,154300.0,170326.0,181017.0,2043
85573.0,88476.0,105403.0,117120.0,128022.0,127112.0,2045
N/A,45655.0,87174.0,93309.0,N/A,151000.0,2047
114720.0,120613.0,120694.0,122274.0,125506.0,131409.0,2048
95168.0,102249.0,104209.0,109524.0,118633.0,125436.0,2050
155039.0,160963.0,174417.0,196820.0,215099.0,214801.0,2052
119450.0,132823.0,139688.0,147276.0,165614.0,174357.0,2053
106336.0,106164.0,114255.0,131138.0,140816.0,149021.0,2054
146607.0,151279.0,159914.0,168281.0,182716.0,197379.0,2056
151306.0,157987.0,162091.0,172022.0,179777.0,182637.0,2061
90511.0,90133.0,90341.0,96414.0,98653.0,97110.0,2062
121231.0,130893.0,127646.0,132639.0,127255.0,131889.0,2066
138650.0,141596.0,144280.0,157928.0,181545.0,183724.0,2067
109963.0,110809.0,114044.0,183894.0,200496.0,207878.0,2071
79421.0,83519.0,90201.0,94823.0,98145.0,104164.0,2072
109893.0,117535.0,124528.0,129972.0,141599.0,150233.0,2081
155887.0,160329.0,159776.0,171071.0,192887.0,205000.0,2090
113017.0,126613.0,136563.0,147201.0,151833.0,147930.0,2093
136667.0,146958.0,152442.0,151793.0,170379.0,212664.0,2108
143191.0,163173.0,156119.0,156351.0,162179.0,177500.0,2109
116932.0,142869.0,111971.0,123942.0,126157.0,132239.0,2110
40870.0,53596.0,52663.0,65587.0,72321.0,70865.0,2111
100063.0,100483.0,97686.0,100613.0,106625.0,110321.0,2113
95161.0,96563.0,107162.0,118125.0,121418.0,135057.0,2114
37340.0,43144.0,45827.0,47486.0,51454.0,53398.0,2115
105559.0,110280.0,115825.0,121967.0,131648.0,127309.0,2116
65250.0,67805.0,62850.0,71096.0,74155.0,90142.0,2118
30551.0,31900.0,32424.0,34987.0,37158.0,43255.0,2119
33727.0,38300.0,46843.0,50728.0,51698.0,61472.0,2120
30712.0,32500.0,36479.0,40732.0,42411.0,38565.0,2121
60474.0,60313.0,72158.0,77081.0,81025.0,82945.0,2122
53174.0,58105.0,63118.0,65683.0,72189.0,79168.0,2124
56318.0,57649.0,60862.0,60612.0,64983.0,71810.0,2125
52474.0,55024.0,55126.0,61180.0,66689.0,67206.0,2126
99340.0,109149.0,122599.0,131782.0,145357.0,156373.0,2127
55483.0,60579.0,63378.0,71630.0,84023.0,92079.0,2128
118226.0,128403.0,131064.0,140534.0,146815.0,157192.0,2129
90813.0,94733.0,102088.0,106153.0,114933.0,130533.0,2130
73199.0,80578.0,87083.0,93601.0,101566.0,109237.0,2131
100915.0,103337.0,117083.0,114596.0,132457.0,139545.0,2132
58068.0,62614.0,66095.0,70021.0,80027.0,75317.0,2134
72009.0,78416.0,83383.0,85792.0,87603.0,88208.0,2135
64784.0,69262.0,76704.0,81859.0,91579.0,96862.0,2136
95368.0,105065.0,104641.0,108692.0,118320.0,122040.0,2138
96771.0,105061.0,108832.0,113374.0,117124.0,124648.0,2139
100572.0,103738.0,114256.0,119827.0,137792.0,136382.0,2140
79222.0,84142.0,87739.0,96563.0,103451.0,120542.0,2141
116346.0,121484.0,134575.0,137723.0,150294.0,168788.0,2142
95556.0,98374.0,105193.0,111201.0,118440.0,126102.0,2143
107232.0,113958.0,111549.0,117601.0,133627.0,140591.0,2144
75744.0,83208.0,90491.0,99035.0,113469.0,119167.0,2145
64176.0,65975.0,73399.0,77082.0,90295.0,95298.0,2148
60264.0,65528.0,70627.0,71574.0,77796.0,79658.0,2149
53335.0,56737.0,60305.0,64688.0,70968.0,72122.0,2150
54987.0,62605.0,68199.0,72971.0,78882.0,80948.0,2151
68322.0,74069.0,76996.0,86780.0,98901.0,106357.0,2152
92407.0,96486.0,101266.0,107937.0,115048.0,118403.0,2155
49659.0,53214.0,57989.0,67292.0,67969.0,74028.0,2163
70248.0,72537.0,76636.0,80087.0,86335.0,92080.0,2169
76440.0,83734.0,85821.0,92052.0,97362.0,101840.0,2170
83479.0,84034.0,85586.0,90558.0,101013.0,104992.0,2171
103743.0,106955.0,114604.0,125000.0,126305.0,126854.0,2176
94835.0,101549.0,103104.0,105541.0,112935.0,112635.0,2180
94945.0,96522.0,101544.0,114916.0,120593.0,125305.0,2184
127448.0,133718.0,141050.0,154125.0,170144.0,177222.0,2186
83386.0,86285.0,93160.0,98327.0,100650.0,102236.0,2188
69067.0,76157.0,75152.0,80020.0,87314.0,91842.0,2189
87143.0,95563.0,87424.0,93988.0,95891.0,99024.0,2190
74801.0,78517.0,89234.0,95846.0,106596.0,116496.0,2191
91125.0,83464.0,106250.0,106182.0,111786.0,118367.0,2199
163068.0,170588.0,170920.0,160000.0,179643.0,178833.0,2210
45337.0,45856.0,55468.0,58466.0,64138.0,65827.0,2215
49693.0,52373.0,57977.0,65275.0,70837.0,72727.0,2301
67608.0,70191.0,70986.0,75280.0,80702.0,87560.0,2302
69868.0,85200.0,97353.0,127953.0,125000.0,129487.0,2322
92289.0,95675.0,100747.0,107932.0,110625.0,112445.0,2324
N/A,N/A,N/A,22708.0,22500.0,N/A,2325
66406.0,70959.0,61374.0,61811.0,69629.0,78955.0,2330
128333.0,128173.0,126889.0,130260.0,148505.0,171471.0,2332
86922.0,90528.0,102669.0,110924.0,122693.0,128679.0,2333
92111.0,92774.0,97844.0,98264.0,110763.0,106851.0,2338
120000.0,127981.0,133922.0,149048.0,163613.0,174821.0,2339
98537.0,96693.0,100455.0,113500.0,117708.0,112457.0,2341
69539.0,75273.0,79718.0,89580.0,96741.0,107198.0,2343
83227.0,83631.0,77455.0,81809.0,89290.0,91914.0,2346
106775.0,106633.0,109297.0,112240.0,119712.0,126182.0,2347
N/A,N/A,N/A,N/A,82344.0,86023.0,2350
90873.0,99381.0,106001.0,113155.0,120535.0,119787.0,2351
122710.0,125205.0,114177.0,114682.0,116875.0,124719.0,2356
103920.0,103905.0,119827.0,130015.0,140052.0,141332.0,2359
87595.0,90279.0,92757.0,97956.0,107067.0,111975.0,2360
106654.0,96104.0,95197.0,103945.0,111490.0,115863.0,2364
98359.0,94167.0,107734.0,118098.0,108958.0,119750.0,2367
73860.0,82902.0,87803.0,87985.0,95207.0,103321.0,2368
79807.0,78011.0,80783.0,90315.0,98295.0,101475.0,2370
94984.0,100136.0,102161.0,110549.0,117695.0,117717.0,2375
86806.0,97404.0,105377.0,111964.0,120414.0,124483.0,2379
83066.0,86570.0,88932.0,94919.0,101088.0,107794.0,2382
180050.0,195494.0,198110.0,215303.0,221458.0,233068.0,2420
168194.0,178358.0,180943.0,191140.0,200294.0,212843.0,2421
121763.0,132688.0,126094.0,126832.0,132970.0,145878.0,2445
98614.0,98978.0,99383.0,109845.0,116644.0,127519.0,2446
96914.0,111587.0,105536.0,109021.0,117932.0,119509.0,2451
86197.0,90755.0,99747.0,101857.0,106674.0,112902.0,2452
76856.0,86787.0,87922.0,100167.0,111294.0,114029.0,2453
106074.0,117137.0,120385.0,131992.0,133936.0,151782.0,2458
177005.0,195336.0,189589.0,200091.0,210785.0,214941.0,2459
122688.0,126659.0,126185.0,140000.0,149000.0,154329.0,2460
163382.0,164583.0,171855.0,181220.0,191711.0,207292.0,2461
113250.0,115556.0,97344.0,91944.0,136375.0,210682.0,2462
107679.0,122098.0,123098.0,121071.0,126346.0,125846.0,2464
149104.0,157563.0,157449.0,167330.0,178333.0,174518.0,2465
114495.0,121037.0,118333.0,137656.0,144934.0,170852.0,2466
126630.0,132399.0,150223.0,157054.0,171250.0,173854.0,2467
235714.0,241190.0,250000.0,250000.0,250000.0,250000.0,2468
97466.0,101397.0,100399.0,101354.0,117584.0,123383.0,2472
108986.0,112150.0,115000.0,124375.0,134169.0,139199.0,2474
103425.0,102214.0,113978.0,127649.0,138959.0,145150.0,2476
120398.0,129309.0,140091.0,151290.0,164720.0,177790.0,2478
204695.0,223917.0,227898.0,249375.0,250000.0,250000.0,2481
163750.0,168361.0,201548.0,202396.0,230625.0,240069.0,2482
159147.0,168542.0,184688.0,190651.0,207844.0,222063.0,2492
181667.0,207702.0,206250.0,220815.0,250000.0,250000.0,2493
129918.0,133375.0,139770.0,153285.0,203690.0,173750.0,2494
71982.0,70068.0,73529.0,77221.0,82782.0,89411.0,2532
91016.0,92824.0,141023.0,N/A,163053.0,171169.0,2534
93250.0,96061.0,98354.0,104135.0,135750.0,144833.0,2535
69581.0,72489.0,72634.0,74944.0,89132.0,95295.0,2536
103894.0,109707.0,114737.0,124167.0,126763.0,131150.0,2537
68395.0,69327.0,80515.0,88152.0,103198.0,110882.0,2538
64810.0,78902.0,78419.0,73849.0,79127.0,89710.0,2539
73164.0,78603.0,75809.0,81343.0,85117.0,88266.0,2540
50682.0,53031.0,53108.0,43929.0,49250.0,55000.0,2542
82100.0,99444.0,82857.0,79306.0,83629.0,73611.0,2543
105334.0,107683.0,112241.0,116470.0,136887.0,125524.0,2554
97222.0,96645.0,100543.0,106167.0,129787.0,133929.0,2556
82045.0,75294.0,90313.0,67703.0,92022.0,95287.0,2557
46622.0,45326.0,44767.0,56588.0,72586.0,58594.0,2558
72784.0,73491.0,73011.0,78883.0,93116.0,88698.0,2559
84398.0,86422.0,146875.0,81983.0,88060.0,N/A,2561
84353.0,103306.0,104917.0,110233.0,114770.0,141324.0,2562
89375.0,93306.0,98497.0,105302.0,118550.0,117558.0,2563
90313.0,112647.0,112841.0,119519.0,N/A,N/A,2564
50301.0,51456.0,52711.0,70197.0,77078.0,93615.0,2568
59219.0,63805.0,72100.0,72500.0,82591.0,87302.0,2571
94306.0,95351.0,98843.0,114432.0,124622.0,181304.0,2575
93125.0,80473.0,64267.0,60764.0,59978.0,61735.0,2576
49031.0,54414.0,56646.0,57844.0,63432.0,62989.0,2601
107031.0,115129.0,115833.0,122976.0,135735.0,137875.0,2630
73534.0,75286.0,82814.0,88207.0,96133.0,93427.0,2631
77253.0,86356.0,98852.0,102733.0,114936.0,121295.0,2632
72639.0,83625.0,81696.0,95604.0,91974.0,94036.0,2633
72608.0,68590.0,64112.0,68837.0,94844.0,118295.0,2635
145673.0,188021.0,191477.0,N/A,207878.0,218165.0,2637
80132.0,83632.0,86968.0,100063.0,105639.0,117619.0,2638
48750.0,52719.0,47197.0,46635.0,57679.0,64051.0,2639
N/A,62888.0,N/A,175571.0,N/A,N/A,2641
68161.0,71981.0,66996.0,76859.0,80167.0,72683.0,2642
99418.0,98182.0,89236.0,115078.0,119779.0,105000.0,2644
79365.0,78689.0,78823.0,82889.0,84693.0,89898.0,2645
64760.0,67773.0,70000.0,67283.0,70980.0,74276.0,2646
74583.0,77344.0,82900.0,N/A,N/A,N/A,2647
84563.0,87060.0,105721.0,111754.0,130177.0,131125.0,2648
71810.0,77019.0,78309.0,83563.0,90465.0,95852.0,2649
79926.0,91174.0,82212.0,80125.0,61276.0,65982.0,2650
56316.0,70921.0,75049.0,83468.0,N/A,N/A,2652
71698.0,73819.0,77318.0,79250.0,89375.0,98798.0,2653
77563.0,83750.0,88816.0,97070.0,95563.0,100927.0,2655
50741.0,59063.0,71495.0,72904.0,91447.0,104500.0,2657
71023.0,70694.0,54167.0,61302.0,72969.0,87368.0,2659
56341.0,61694.0,65093.0,69931.0,85963.0,91449.0,2660
64200.0,64464.0,N/A,N/A,N/A,N/A,2663
60193.0,60432.0,66283.0,72179.0,76448.0,78796.0,2664
65840.0,67526.0,67928.0,N/A,89333.0,111344.0,2666
69612.0,75096.0,82696.0,90625.0,97438.0,115469.0,2667
100528.0,100379.0,96165.0,100869.0,108651.0,108042.0,2668
92292.0,N/A,N/A,N/A,N/A,N/A,2669
63086.0,65486.0,77500.0,61875.0,81250.0,89875.0,2670
63281.0,75417.0,78266.0,76719.0,97865.0,101917.0,2671
74050.0,76417.0,N/A,71250.0,N/A,N/A,2672
62595.0,63980.0,65922.0,65880.0,69167.0,73846.0,2673
72281.0,74654.0,84404.0,96399.0,104741.0,111555.0,2675
99615.0,95927.0,100268.0,105515.0,121060.0,145324.0,2702
74255.0,74962.0,77107.0,81798.0,91458.0,93352.0,2703
110625.0,N/A,69167.0,71667.0,73125.0,78750.0,2713
99444.0,101216.0,100596.0,97148.0,114899.0,137500.0,2715
82292.0,85139.0,105240.0,112308.0,134948.0,143281.0,2717
91625.0,93184.0,89385.0,89796.0,98848.0,107570.0,2718
65763.0,67394.0,75645.0,79432.0,86676.0,92500.0,2719
50783.0,51790.0,52753.0,56843.0,60076.0,62907.0,2720
37059.0,40173.0,42973.0,47963.0,51958.0,50666.0,2721
40374.0,40318.0,44525.0,43142.0,43579.0,41789.0,2723
37702.0,39942.0,40888.0,43511.0,46120.0,49809.0,2724
74878.0,87458.0,98459.0,118176.0,129235.0,127228.0,2725
77715.0,83346.0,88587.0,95307.0,103508.0,110427.0,2726
80188.0,81928.0,85636.0,106354.0,111351.0,120227.0,2738
91573.0,94360.0,90747.0,101487.0,110179.0,117308.0,2739
40705.0,42314.0,47514.0,47206.0,51599.0,54563.0,2740
72125.0,80221.0,74035.0,78471.0,88273.0,90683.0,2743
38264.0,44252.0,45628.0,48009.0,52290.0,54841.0,2744
61143.0,61267.0,62280.0,63623.0,70338.0,73154.0,2745
33840.0,35018.0,35915.0,37565.0,39545.0,41023.0,2746
82923.0,82963.0,83459.0,90048.0,94831.0,97665.0,2747
78997.0,87326.0,89883.0,101782.0,105108.0,105455.0,2748
87561.0,90558.0,91592.0,97884.0,104360.0,109350.0,2760
98280.0,96066.0,93388.0,96932.0,99720.0,95625.0,2762
121167.0,126339.0,93986.0,98224.0,106667.0,109970.0,2763
84099.0,79725.0,94844.0,101226.0,119545.0,140135.0,2764
108423.0,111042.0,108435.0,109375.0,112284.0,127404.0,2766
100125.0,101826.0,107297.0,100425.0,110573.0,119550.0,2767
104052.0,116585.0,118470.0,115156.0,124306.0,126161.0,2769
102254.0,103459.0,106327.0,110959.0,114313.0,119164.0,2770
89155.0,90078.0,94611.0,100041.0,108479.0,116310.0,2771
83405.0,86637.0,95945.0,101703.0,110975.0,116627.0,2777
94516.0,103182.0,106515.0,110518.0,140000.0,123877.0,2779
57591.0,58546.0,59663.0,63524.0,68948.0,75054.0,2780
80145.0,80430.0,76134.0,85470.0,90691.0,100617.0,2790
65833.0,68913.0,68750.0,90543.0,99490.0,104712.0,2791
51125.0,69321.0,103750.0,105694.0,113056.0,125522.0,2802
100094.0,108672.0,110048.0,111014.0,101211.0,101392.0,2804
122729.0,125125.0,125187.0,130455.0,145028.0,150542.0,2806
65893.0,59423.0,72500.0,72279.0,66652.0,72450.0,2807
74811.0,74500.0,74359.0,67480.0,78214.0,94712.0,2808
66771.0,72422.0,73992.0,80727.0,91382.0,96005.0,2809
115000.0,113221.0,122059.0,111279.0,107188.0,111711.0,2812
79019.0,78209.0,80327.0,86023.0,103182.0,103147.0,2813
90040.0,89531.0,89795.0,93060.0,103605.0,109632.0,2814
243311.0,194450.0,176912.0,N/A,201500.0,209050.0,2815
70234.0,72471.0,84533.0,86981.0,94026.0,97941.0,2816
106058.0,119688.0,120484.0,126402.0,119137.0,137485.0,2817
103873.0,102621.0,106888.0,109796.0,120219.0,120952.0,2818
87958.0,83024.0,79242.0,84018.0,103289.0,87185.0,2822
N/A,N/A,N/A,N/A,N/A,158438.0,2824
81492.0,87829.0,96787.0,97651.0,107653.0,110177.0,2825
71699.0,91964.0,92083.0,68471.0,73491.0,75347.0,2826
87143.0,82946.0,85214.0,90192.0,96401.0,135139.0,2827
82150.0,86772.0,87409.0,82414.0,92340.0,94746.0,2828
77823.0,84970.0,100264.0,107033.0,118790.0,121611.0,2830
98958.0,95000.0,111462.0,121250.0,129122.0,135106.0,2831
88796.0,80128.0,84935.0,96951.0,102643.0,101225.0,2832
85547.0,88902.0,89077.0,33547.0,N/A,N/A,2833
108737.0,111110.0,119375.0,120129.0,131875.0,141442.0,2835
83531.0,N/A,85978.0,N/A,25658.0,N/A,2836
81523.0,89353.0,105750.0,96111.0,136389.0,129750.0,2837
60692.0,62697.0,60313.0,59883.0,72278.0,82075.0,2838
57250.0,68258.0,70755.0,78477.0,95154.0,100906.0,2839
64939.0,66805.0,67944.0,77042.0,81307.0,83515.0,2840
69796.0,74022.0,81499.0,88211.0,97555.0,97650.0,2842
83197.0,86625.0,88193.0,96100.0,103764.0,112457.0,2852
94083.0,96004.0,90563.0,104617.0,106250.0,108813.0,2857
86625.0,N/A,91625.0,111250.0,89960.0,92016.0,2858
84616.0,87363.0,96308.0,103218.0,114726.0,118662.0,2859
41638.0,43586.0,46577.0,49357.0,54462.0,59954.0,2860
58795.0,64833.0,68700.0,73285.0,78977.0,83044.0,2861
31696.0,32928.0,34689.0,40235.0,43092.0,45921.0,2863
86278.0,91806.0,97296.0,104975.0,109746.0,118737.0,2864
85865.0,92742.0,97111.0,103934.0,110639.0,117042.0,2865
101771.0,102392.0,100019.0,104677.0,107360.0,119135.0,2871
32024.0,N/A,41985.0,N/A,N/A,132969.0,2872
N/A,108750.0,146250.0,N/A,42266.0,N/A,2873
133526.0,135514.0,127563.0,124471.0,136473.0,155099.0,2874
107546.0,160278.0,107434.0,87800.0,87076.0,88469.0,2875
28333.0,N/A,N/A,30513.0,N/A,33008.0,2876
74553.0,75295.0,83710.0,85522.0,92444.0,99542.0,2878
79975.0,89288.0,93262.0,102397.0,112409.0,115848.0,2879
79154.0,79111.0,101311.0,72466.0,62829.0,N/A,2881
75143.0,83600.0,79630.0,83502.0,90507.0,95794.0,2882
55462.0,60486.0,64182.0,75755.0,81575.0,89722.0,2885
67459.0,69646.0,71887.0,75404.0,81788.0,91037.0,2886
73604.0,75011.0,74282.0,78269.0,81505.0,88750.0,2888
69744.0,77783.0,75622.0,79274.0,81226.0,85617.0,2889
64778.0,70358.0,78007.0,82331.0,89243.0,90435.0,2891
96619.0,111895.0,111250.0,118542.0,130875.0,143534.0,2892
53765.0,55106.0,60813.0,62649.0,71851.0,73903.0,2893
72063.0,70587.0,72642.0,71813.0,79130.0,N/A,2894
39932.0,42595.0,44310.0,48882.0,54483.0,58579.0,2895
83915.0,80885.0,84787.0,95595.0,100669.0,109436.0,2896
82778.0,77917.0,67679.0,86122.0,111167.0,124083.0,2898
35425.0,36347.0,46372.0,50966.0,57850.0,62987.0,2903
41263.0,44269.0,49146.0,56139.0,61853.0,64637.0,2904
42950.0,47942.0,43700.0,45594.0,53668.0,57126.0,2905
81724.0,85270.0,83358.0,93341.0,98563.0,102796.0,2906
38934.0,39877.0,40212.0,39522.0,46010.0,49564.0,2907
47177.0,51981.0,56338.0,63775.0,68268.0,74341.0,2908
35486.0,42041.0,43872.0,52232.0,58085.0,63950.0,2909
65726.0,73717.0,72960.0,77951.0,86709.0,85909.0,2910
58014.0,60902.0,66948.0,69306.0,78115.0,85803.0,2911
51139.0,51199.0,49697.0,51513.0,60343.0,60838.0,2914
61984.0,64495.0,73041.0,76385.0,82546.0,90558.0,2915
72762.0,80701.0,86500.0,85025.0,92602.0,96293.0,2916
82145.0,83516.0,84923.0,92440.0,94531.0,106772.0,2917
64014.0,65125.0,68955.0,76592.0,83408.0,87811.0,2919
57389.0,63523.0,68041.0,68794.0,70076.0,79246.0,2920
103094.0,102917.0,105927.0,112767.0,123066.0,135500.0,2921
134782.0,139421.0,136221.0,142083.0,152796.0,155125.0,3031
115139.0,115089.0,110217.0,127330.0,138750.0,146290.0,3032
138092.0,141875.0,142033.0,150893.0,163628.0,165942.0,3033
102083.0,100904.0,100196.0,106868.0,117500.0,122356.0,3034
134514.0,139688.0,133214.0,131635.0,135326.0,138606.0,3036
100469.0,108173.0,110741.0,111833.0,118606.0,126063.0,3037
71151.0,75792.0,78114.0,84819.0,94655.0,104306.0,3038
77426.0,76071.0,86117.0,88671.0,96558.0,101354.0,3042
101357.0,99688.0,103813.0,99185.0,104500.0,96094.0,3043
97875.0,110344.0,111984.0,116944.0,121583.0,125774.0,3044
87838.0,90173.0,95904.0,100751.0,109452.0,114965.0,3045
106800.0,121500.0,130298.0,136548.0,138036.0,134205.0,3046
78750.0,79107.0,86625.0,89179.0,99583.0,99038.0,3047
77546.0,79600.0,86875.0,80761.0,86914.0,90938.0,3048
132500.0,135565.0,131745.0,144514.0,155339.0,156140.0,3049
95992.0,104472.0,110156.0,112285.0,125216.0,124973.0,3051
100464.0,112500.0,113000.0,122139.0,134000.0,155881.0,3052
103019.0,109254.0,111958.0,116996.0,129571.0,132241.0,3053
103043.0,106957.0,108276.0,114562.0,120730.0,128897.0,3054
77405.0,79235.0,74214.0,82990.0,84912.0,94514.0,3055
113125.0,118750.0,125037.0,134356.0,156389.0,160250.0,3057
50481.0,51979.0,53169.0,58434.0,69452.0,78068.0,3060
91417.0,94935.0,88272.0,95279.0,101433.0,102849.0,3062
83108.0,88188.0,90053.0,93876.0,103466.0,106924.0,3063
68269.0,68333.0,69957.0,69637.0,83780.0,91528.0,3064
108924.0,120300.0,135048.0,122292.0,137813.0,151296.0,3070
83250.0,81029.0,82668.0,81958.0,91824.0,100417.0,3071
103940.0,106686.0,108223.0,111333.0,121875.0,126804.0,3076
76713.0,76133.0,76327.0,82521.0,91520.0,92002.0,3077
83343.0,86587.0,90673.0,91276.0,101856.0,101339.0,3079
90521.0,92986.0,94803.0,94000.0,114107.0,111016.0,3082
90476.0,84583.0,81250.0,88056.0,93194.0,86528.0,3084
76421.0,80226.0,76436.0,83477.0,89113.0,117732.0,3086
133222.0,148459.0,154032.0,167641.0,171563.0,189450.0,3087
30483.0,32607.0,49266.0,58802.0,74146.0,80483.0,3101
56082.0,57461.0,56592.0,60103.0,66064.0,69927.0,3102
55086.0,58115.0,57681.0,61743.0,68344.0,70049.0,3103
63569.0,64909.0,68492.0,73574.0,80018.0,84513.0,3104
84375.0,84691.0,82230.0,88638.0,100711.0,107137.0,3106
79051.0,80253.0,82926.0,87540.0,94818.0,108060.0,3109
131986.0,135021.0,135374.0,143119.0,151850.0,160253.0,3110
106250.0,105000.0,76750.0,83281.0,89276.0,103333.0,3215
73011.0,76618.0,74826.0,81333.0,85909.0,86875.0,3216
46534.0,46184.0,47440.0,48509.0,53367.0,54495.0,3217
56080.0,59417.0,78818.0,81335.0,88188.0,97669.0,3218
69792.0,71541.0,61515.0,67697.0,72642.0,78151.0,3220
62831.0,66528.0,74107.0,88000.0,95104.0,92083.0,3221
58141.0,64167.0,66367.0,70000.0,76497.0,78535.0,3222
67500.0,60625.0,72059.0,73919.0,107500.0,109801.0,3223
85729.0,85625.0,99000.0,102750.0,114167.0,117500.0,3224
82630.0,75536.0,76250.0,75202.0,91111.0,97109.0,3225
66750.0,76528.0,90217.0,91071.0,100192.0,119375.0,3226
81711.0,82875.0,156500.0,127813.0,136371.0,141083.0,3227
97014.0,88854.0,92667.0,100665.0,115682.0,130216.0,3229
64648.0,63083.0,58462.0,60268.0,62500.0,66458.0,3230
86125.0,81667.0,81875.0,90804.0,135625.0,141875.0,3231
128750.0,N/A,110508.0,116034.0,125968.0,116875.0,3233
68910.0,78622.0,96840.0,96607.0,90805.0,92623.0,3234
50740.0,52860.0,58014.0,61678.0,66997.0,69921.0,3235
76447.0,76450.0,78750.0,84199.0,98542.0,107353.0,3237
30556.0,N/A,38125.0,39250.0,44398.0,44350.0,3238
54792.0,61429.0,66176.0,70625.0,72500.0,72188.0,3240
66875.0,66250.0,74286.0,81607.0,103750.0,91528.0,3241
86696.0,79867.0,83538.0,79500.0,76681.0,87344.0,3242
78030.0,80292.0,81613.0,77019.0,81136.0,79750.0,3243
70983.0,80174.0,81739.0,84861.0,82647.0,93886.0,3244
71458.0,62589.0,80238.0,78304.0,78500.0,83958.0,3245
56865.0,57771.0,55494.0,63812.0,68024.0,68407.0,3246
80844.0,84500.0,92048.0,102358.0,112522.0,115423.0,3249
57656.0,52857.0,52619.0,58917.0,63813.0,65990.0,3251
68714.0,63359.0,54592.0,61359.0,65490.0,69808.0,3253
72429.0,71429.0,74983.0,82526.0,89728.0,93839.0,3254
93466.0,101528.0,97991.0,102273.0,117500.0,123167.0,3255
68646.0,68438.0,67879.0,74509.0,73456.0,83804.0,3256
86500.0,91471.0,78108.0,81984.0,84891.0,89750.0,3257
88409.0,95114.0,98542.0,110291.0,119028.0,111607.0,3258
55375.0,56944.0,69388.0,71616.0,79375.0,82024.0,3259
96750.0,101875.0,106719.0,110089.0,118304.0,116375.0,3260
88654.0,90605.0,93672.0,104653.0,122294.0,117841.0,3261
57083.0,57463.0,58689.0,62750.0,64928.0,72000.0,3262
51941.0,55594.0,57351.0,58036.0,64564.0,66823.0,3263
47130.0,54856.0,57775.0,68984.0,72025.0,75600.0,3264
56071.0,54904.0,60104.0,57361.0,55833.0,66964.0,3266
80114.0,83594.0,83967.0,79519.0,97731.0,105000.0,3268
84022.0,89097.0,70550.0,75833.0,87530.0,94821.0,3269
98611.0,108750.0,137778.0,160379.0,176103.0,183525.0,3273
75213.0,75420.0,79110.0,82907.0,88475.0,84776.0,3275
54203.0,56685.0,57355.0,61664.0,68898.0,79270.0,3276
75809.0,75938.0,68810.0,74792.0,86806.0,98333.0,3278
51979.0,48750.0,45882.0,48563.0,51793.0,61875.0,3279
77083.0,78224.0,73929.0,78542.0,85000.0,85250.0,3280
86944.0,94181.0,95775.0,101773.0,109779.0,115833.0,3281
65938.0,67292.0,77917.0,79375.0,87143.0,105000.0,3282
77788.0,76932.0,92188.0,98542.0,107614.0,111563.0,3284
64069.0,67277.0,74722.0,72973.0,82593.0,81094.0,3285
75500.0,85000.0,95938.0,104241.0,110917.0,115469.0,3287
96167.0,97216.0,82802.0,95655.0,97035.0,108459.0,3290
25795.0,N/A,N/A,N/A,N/A,N/A,3291
85481.0,N/A,N/A,53333.0,N/A,68125.0,3293
62439.0,65663.0,69673.0,72594.0,78394.0,85943.0,3301
70709.0,74000.0,75250.0,79599.0,81992.0,79688.0,3303
